PTF11dtd  ,SNII      ,0.0396,SDSS      ,        ,15,25,39.9679,20,47,15.7733,15,25,39.7716,20,47,17.957,3.513,0.101,2.845,0.082,0.06
PTF11ecp  ,SNII      ,0.03444,SDSS      ,        ,16,43,54.1442,25,0,54.4234,16,43,53.6675,25,0,58.09,7.445,0.155,5.276,0.11,0.05
PTF11ekj  ,SNII      ,0.0432,GAL.LINES ,        ,17,10,41.4487,27,35,22.2673,17,10,41.4258,27,35,21.7129,0.632,0.083,0.556,0.073,0.04
PTF11emc  ,SNII      ,0.0817,GAL.LINES ,        ,15,18,43.7172,33,7,55.6752,15,18,43.6902,33,7,56.2595,0.676,0.176,1.074,0.28,0.02
PTF11emo  ,SNII      ,0.02852,SDSS      ,2011dt  ,14,24,36.1457,35,16,38.4971,14,24,34.9608,35,16,47.3783,17.011,0.141,10.054,0.083,0.02
PTF11eon  ,SNIIb     ,0.001544,NED       ,2011dh  ,13,30,5.1048,47,10,10.9949,13,29,52.6878,47,11,43.0847,156.543,0.453,5.176,0.015,0.03
PTF11epi  ,SNII      ,0.03185,SDSS      ,2011ki  ,16,10,30.4914,27,30,0.9032,16,10,31.0238,27,29,59.0165,7.33,0.138,4.818,0.091,0.04
PTF11fma  ,SNII      ,0.056,MATCHING  ,        ,16,18,18.3734,24,4,40.8547,16,18,18.3283,24,4,41.606,0.973,0.14,1.093,0.157,0.06
PTF11fss  ,SNIIn     ,0.125,MATCHING  ,        ,21,33,52.308,1,50,17.4829,21,33,52.2439,1,50,17.1463,1.019,0.214,2.357,0.495,0.04
PTF11ftc  ,SNII      ,0.027,MATCHING  ,        ,21,6,39.2181,-13,33,9.175,21,6,39.5833,-13,33,11.9041,5.984,0.083,3.354,0.047,0.05
PTF11ftr  ,SNII      ,0.01768,SDSS      ,        ,23,55,35.7854,29,12,19.6819,23,55,35.632,29,12,20.4221,2.141,0.095,0.795,0.035,0.04
PTF11fuu  ,SNIIn     ,0.098,MATCHING  ,        ,21,40,28.285,6,19,39.7661,21,40,28.17,6,19,41.479,2.423,0.169,4.533,0.316,0.06
PTF11fuv  ,SNII      ,0.03009,SDSS      ,2011kh  ,22,3,15.0236,0,34,25.2743,22,3,15.9925,0,34,16.1753,17.147,0.145,10.672,0.09,0.05
PTF11fve  ,SNIIn     ,0.089,MATCHING  ,        ,16,39,12.0997,60,4,51.6443,16,39,13.3404,60,4,45.7273,11.008,0.12,18.898,0.206,0.01
PTF11fvi  ,SNII      ,0.072,MATCHING  ,        ,17,26,23.148,59,28,43.9273,17,26,23.2491,59,28,43.446,0.908,0.248,1.286,0.351,0.02
PTF11fzz  ,SNIIn     ,0.082,MATCHING  ,        ,11,10,46.6433,54,6,18.6649,11,10,46.6874,54,6,18.8705,0.439,0.955,0.7,1.523,0.01
PTF11gcj  ,SNIc-BL   ,0.148,GAL.LINES ,        ,16,41,35.8715,40,0,58.765,16,41,35.8782,40,0,57.7627,1.005,0.174,2.682,0.464,0.01
PTF11gdz  ,SNII      ,0.01347,SDSS      ,        ,3,16,34.763,41,2,53.7742,3,16,34.4738,41,2,50.7678,4.443,0.069,1.263,0.02,0.14
PTF11gls  ,SNII      ,0.03033,SDSS      ,2011dw  ,16,31,39.3812,41,29,23.2645,16,31,37.9178,41,29,37.1764,21.538,0.133,13.507,0.083,0.01
PTF11go   ,SNII      ,0.02681,SDSS      ,        ,11,32,0.317,53,42,37.246,11,32,0.1742,53,42,50.243,13.059,0.136,7.27,0.076,0.01
PTF11gtr  ,SNIIn     ,0.0294,SDSS      ,        ,17,12,1.3517,23,22,47.1266,17,11,59.7196,23,22,47.8387,22.482,0.198,13.682,0.121,0.05
PTF11hqs  ,SNII      ,0.035868,NED       ,        ,0,53,18.6865,-26,47,41.5522,0,53,18.746,-26,47,52.3817,10.859,0.088,8.0,0.065,0.01
PTF11hrq  ,SLSN-I    ,0.057,GAL.LINES ,        ,0,51,47.2448,-26,25,10.5017,0,51,47.2604,-26,25,9.8198,0.713,0.047,0.814,0.054,0.01
PTF11hsj  ,SNII      ,0.0284,GAL.LINES ,        ,16,57,58.1409,55,11,1.0997,16,57,57.7023,55,11,5.3542,5.675,0.036,3.34,0.021,0.02
PTF11htj  ,SNII      ,0.0173,GAL.LINES ,        ,21,16,3.5008,12,31,20.9395,21,16,3.249,12,31,25.1274,5.58,0.135,2.028,0.049,0.06
PTF11hyg  ,SNIc      ,0.028924,NED       ,2011ee  ,23,27,57.3344,8,46,38.0075,23,27,56.7099,8,46,44.395,11.248,0.128,6.738,0.077,0.05
PTF11iil  ,SNII      ,0.028196,NED       ,        ,21,7,41.5619,-13,39,54.8395,21,7,41.663,-13,39,57.1324,2.726,0.256,1.593,0.15,0.05
PTF11ilr  ,SNIb      ,0.03679,SDSS      ,2016dzl ,23,7,32.5592,15,20,22.4048,23,7,32.6103,15,20,16.1268,6.321,0.136,4.771,0.103,0.18
PTF11img  ,SNIc-BL   ,0.158,GAL.LINES ,        ,17,34,36.1055,60,48,50.8187,17,34,36.1578,60,48,51.2561,0.581,0.139,1.637,0.392,0.04
PTF11iqb  ,SNII      ,0.01245,SDSS      ,        ,0,34,4.8503,-9,42,17.8751,0,34,2.7807,-9,42,19.2996,30.633,0.162,8.059,0.043,0.03
PTF11iwl  ,SNII      ,0.0537,GAL.LINES ,        ,17,35,16.1538,49,57,12.6875,17,35,15.8497,49,57,16.1042,4.504,0.256,4.863,0.276,0.03
PTF11ixk  ,SNIc      ,0.02409,SDSS      ,        ,13,21,45.0396,31,14,4.3271,13,21,45.4452,31,14,14.073,11.048,0.129,5.545,0.065,0.01
PTF11izq  ,SNIb      ,0.0625,GAL.LINES ,        ,13,47,30.1176,40,4,32.6507,13,47,29.8199,40,4,32.9714,3.431,0.199,4.267,0.247,0.01
PTF11izt  ,SNII      ,0.0194,GAL.LINES ,        ,1,52,25.9888,35,30,21.6634,1,52,26.0239,35,30,22.8668,1.278,0.087,0.519,0.035,0.05
PTF11jgj  ,SNIc      ,0.04015,GAL.LINES ,        ,16,31,32.2165,62,6,8.9438,16,31,30.6757,62,6,6.3785,11.114,0.115,9.118,0.094,0.03
PTF11jgp  ,SNII      ,0.07207,SDSS      ,        ,21,16,48.5955,10,37,8.3456,21,16,48.7045,10,37,8.0533,1.633,0.226,2.316,0.32,0.06
PTF11jx   ,SNII      ,0.03938,SDSS      ,        ,13,55,55.824,5,27,9.8798,13,55,54.6372,5,27,1.3093,19.685,0.193,15.855,0.155,0.02
PTF11kaa  ,SNIb      ,0.0388,GAL.LINES ,        ,17,26,24.1954,46,51,29.5934,17,26,24.4055,46,51,30.1684,2.231,0.096,1.772,0.076,0.02
PTF11kjk  ,SNII      ,0.0644,GAL.LINES ,        ,21,40,28.8017,23,20,36.5543,21,40,28.7778,23,20,35.1542,1.438,0.079,1.839,0.101,0.09
PTF11kku  ,SNII      ,0.0771,SDSS      ,        ,22,11,47.8036,1,9,0.999,22,11,47.9514,1,9,2.2392,2.54,0.178,3.83,0.268,0.04
PTF11klg  ,SNIc      ,0.026522,NED       ,        ,22,7,9.926,6,29,8.6204,22,7,8.5517,6,29,10.4042,20.56,0.105,11.327,0.058,0.08
PTF11kpa  ,SNII      ,0.068,MATCHING  ,        ,23,3,57.0523,30,43,33.7393,23,3,57.0509,30,43,26.6117,7.128,0.146,9.582,0.196,0.05
PTF11ktr  ,SNII      ,0.112,MATCHING  ,        ,17,25,48.4862,27,9,41.0836,17,25,48.0873,27,9,40.7826,5.333,0.207,11.22,0.435,0.03
PTF11lbm  ,SNIc-BL   ,0.0384,GAL.LINES ,        ,23,48,3.4352,26,44,29.7388,23,48,3.1855,26,44,29.9479,3.351,0.171,2.635,0.134,0.05
PTF11lmn  ,SNIbc     ,0.0939,GAL.LINES ,        ,17,30,16.2921,26,59,33.1645,17,30,16.2469,26,59,32.698,0.764,0.122,1.376,0.22,0.04
PTF11lnq  ,SNII      ,0.055,MATCHING  ,        ,17,12,47.2372,53,20,18.1838,17,12,46.1581,53,20,22.0117,10.395,0.173,11.478,0.191,0.01
PTF11me   ,SNII      ,0.04558,SDSS      ,        ,15,20,56.7096,54,40,14.5445,15,20,56.7954,54,40,29.7005,15.174,0.256,14.042,0.237,0.01
PTF11mhh  ,SNII      ,0.03932,SDSS      ,        ,8,5,49.4066,45,56,33.5612,8,5,49.8325,45,56,43.5566,10.938,0.11,8.797,0.088,0.06
PTF11mhr  ,SNIIn     ,0.054,MATCHING  ,        ,15,46,2.158,31,56,33.7452,15,46,2.2819,31,56,33.3326,1.63,0.124,1.769,0.135,0.02
PTF11mlk  ,SNII      ,0.01685,SDSS      ,        ,10,22,40.8323,46,14,26.6878,10,22,40.7195,46,14,18.9524,7.823,0.162,2.771,0.057,0.01
PTF11mmk  ,SNII      ,0.049,GAL.LINES ,        ,21,26,36.3385,4,59,19.9795,21,26,36.3574,4,59,15.7366,4.252,0.13,4.213,0.129,0.06
PTF11mnb  ,SNIc      ,0.0603,GAL.LINES ,        ,0,34,13.2804,2,48,31.4654,0,34,13.3434,2,48,32.8608,1.685,0.133,2.027,0.16,0.02
PTF11mpg  ,SNIIn     ,0.093,GAL.LINES ,2007ie  ,22,17,36.6893,0,36,48.1694,22,17,36.6733,0,36,47.7515,0.482,0.175,0.861,0.312,0.05
PTF11mpv  ,SNII      ,0.043183,NED       ,        ,15,41,42.9151,37,27,29.8393,15,41,42.9312,37,27,29.7425,0.215,0.138,0.189,0.121,0.01
PTF11msk  ,SNIIn     ,0.068,MATCHING  ,        ,21,43,37.6315,-1,41,37.3708,21,43,37.4828,-1,41,40.9974,4.258,0.186,5.724,0.25,0.04
PTF11msl  ,SNII      ,0.077,MATCHING  ,        ,21,45,55.6775,20,39,51.0185,21,45,55.5318,20,39,46.6492,4.824,0.218,7.266,0.328,0.12
PTF11mtq  ,SNIIn     ,0.073,MATCHING  ,        ,18,0,19.4146,28,42,14.1235,18,0,19.3699,28,42,11.0146,3.164,0.093,4.539,0.133,0.05
PTF11mwk  ,SNIbc     ,0.1187,GAL.LINES ,        ,21,35,1.3841,0,7,15.2378,21,35,1.2564,0,7,16.8557,2.507,0.233,5.547,0.516,0.05
PTF11ner  ,SNIIn     ,0.1169,GAL.LINES ,        ,8,22,17.7321,72,49,47.3754,8,22,17.8671,72,49,47.8326,0.753,0.119,1.644,0.26,0.03
PTF11oey  ,SNIIn     ,0.0608,GAL.LINES ,        ,23,30,56.3742,23,11,1.4946,23,30,56.3235,23,11,0.2922,1.391,0.134,1.686,0.162,0.05
PTF11oiy  ,SNII      ,0.027,MATCHING  ,        ,1,28,20.1538,34,13,25.7934,1,28,20.1701,34,13,25.7074,0.219,0.124,0.123,0.07,0.04
PTF11oxu  ,SNIIn     ,0.087,MATCHING  ,2011jc  ,3,38,34.3761,22,32,59.6051,3,38,34.3208,22,32,43.1581,16.465,0.091,27.696,0.153,0.17
PTF11pab  ,SNIIn     ,0.022379,NED       ,        ,2,58,30.3679,6,18,25.4293,2,58,29.6892,6,18,23.1847,10.364,0.183,4.842,0.085,0.16
PTF11pbo  ,SNII      ,0.0395,GAL.LINES ,        ,23,13,25.5723,12,25,26.918,23,13,25.6169,12,25,23.7569,3.228,0.158,2.608,0.128,0.05
PTF11pdj  ,SNIIb     ,0.023636,NED       ,2011hg  ,23,11,48.8013,31,1,0.4328,23,11,50.3416,31,1,16.2214,25.325,0.105,12.478,0.052,0.07
PTF11pnq  ,SNIb      ,0.0739,GAL.LINES ,1885A   ,1,27,55.902,-2,1,41.8498,1,27,55.7504,-2,1,41.682,2.279,2.22,3.307,3.221,0.04
PTF11po   ,SNIIb     ,0.073,MATCHING  ,        ,9,33,54.3013,-22,5,17.291,9,33,54.3297,-22,5,16.9566,0.517,0.133,0.742,0.191,0.05
PTF11prr  ,SNIIb     ,0.0533,GAL.LINES ,        ,3,4,58.0271,42,36,15.3295,3,4,58.366,42,36,15.9556,3.794,0.135,4.068,0.145,0.12
PTF11pym  ,SNII      ,0.0554,GAL.LINES ,        ,22,55,50.1922,-8,7,37.8894,22,55,50.1033,-8,7,37.367,1.42,0.205,1.579,0.228,0.03
PTF11qax  ,SNII      ,0.02187,SDSS      ,        ,23,42,25.5711,0,15,17.0975,23,42,26.0368,0,15,21.6853,8.357,0.17,3.818,0.078,0.02
PTF11qcc  ,SNII      ,0.0428,GAL.LINES ,        ,2,14,24.5857,-6,29,15.3132,2,14,24.1437,-6,29,19.2235,7.662,0.151,6.68,0.132,0.02
PTF11qcj  ,SNIc-BL   ,0.028,SDSS      ,        ,13,13,41.4895,47,17,56.9134,13,13,41.5001,47,17,58.4794,1.57,0.144,0.912,0.084,0.01
PTF11qcm  ,SNII      ,0.05124,SDSS      ,        ,1,39,59.8579,-8,54,33.8555,1,39,58.6965,-8,54,34.222,17.214,0.206,17.787,0.213,0.02
PTF11qgw  ,SNII      ,0.0269,GAL.LINES ,2011ev  ,23,45,31.3617,-7,56,45.7278,23,45,30.469,-7,56,37.707,15.499,0.273,8.657,0.152,0.03
PTF11qiq  ,SNIb      ,0.0316,GAL.LINES ,        ,2,46,53.8227,38,56,47.1426,2,46,53.9566,38,56,48.0365,1.8,0.077,1.174,0.05,0.06
PTF11qju  ,SNIIb     ,0.02817,SDSS      ,        ,14,15,27.024,36,24,30.8621,14,15,26.8812,36,24,30.5478,1.752,0.128,1.023,0.075,0.01
PTF11qnf  ,SNIIn     ,0.014283,NED       ,        ,5,44,54.2884,69,9,6.5596,5,44,56.675,69,9,33.7,29.981,0.283,9.028,0.085,0.10
PTF11qqj  ,SNIIn     ,0.0932,GAL.LINES ,        ,9,58,1.6516,0,43,14.2349,9,58,1.766,0,43,15.9611,2.434,0.299,4.355,0.535,0.02
PTF11qux  ,SNII      ,0.04077,NED       ,        ,12,34,0.3005,11,19,19.8376,12,34,0.2931,11,19,19.776,0.125,0.232,0.104,0.193,0.04
PTF11rfh  ,SNIbn     ,0.0594,GAL.LINES ,        ,22,35,49.6201,0,22,25.378,22,35,49.6637,0,22,26.9054,1.661,0.254,1.97,0.301,0.04
PTF11rfr  ,SNIIn     ,0.0672,GAL.LINES ,        ,1,42,16.9878,29,16,25.4863,1,42,16.9835,29,16,25.676,0.198,0.264,0.263,0.351,0.04
PTF11rka  ,SNIc      ,0.0742,GAL.LINES ,        ,12,40,44.8531,12,53,21.1819,12,40,44.832,12,53,21.3713,0.362,0.149,0.527,0.217,0.03
PTF11rkm  ,SNIIb     ,0.0645,GAL.LINES ,        ,13,28,31.3328,41,57,35.9917,13,28,31.36,41,57,36.4288,0.532,0.227,0.681,0.291,0.01
PTF11rks  ,SLSN-I    ,0.1928,GAL.LINES ,2011kg  ,1,39,45.5129,29,55,26.9785,1,39,45.5221,29,55,27.2042,0.256,0.133,0.847,0.44,0.04
PTF11rlv  ,SNIIn     ,0.133,MATCHING  ,        ,12,49,34.0578,-9,20,40.4509,12,49,34.1312,-9,20,42.5227,2.34,0.133,5.708,0.324,0.04
PTF11vb   ,SNII      ,0.03137,SDSS      ,        ,12,44,45.1582,27,30,3.6968,12,44,45.6938,27,30,0.7852,7.698,0.151,4.987,0.098,0.01
PTF12as   ,SNIc-BL   ,0.03321,SDSS      ,        ,10,1,34.0665,0,26,58.9016,10,1,33.7626,0,26,55.7246,5.555,0.236,3.801,0.161,0.02
PTF12bbm  ,SNII      ,0.04369,SDSS      ,        ,11,1,51.1947,45,28,49.9922,11,1,51.3395,45,28,53.7319,4.038,0.176,3.59,0.156,0.01
PTF12bdp  ,SNII      ,0.0491,GAL.LINES ,        ,12,58,10.533,-26,21,17.4611,12,58,10.5729,-26,21,16.861,0.805,0.121,0.799,0.12,0.07
PTF12bnv  ,SNII      ,0.065,MATCHING  ,        ,18,0,44.4506,28,39,41.3431,18,0,44.7325,28,39,41.162,3.713,0.2,4.788,0.258,0.05
PTF12boj  ,SNII      ,0.03696,SDSS      ,        ,16,58,8.533,32,58,57.9716,16,58,8.1304,32,58,59.3551,5.251,0.155,3.981,0.118,0.02
PTF12bpy  ,SNII      ,0.052,MATCHING  ,        ,17,4,47.3351,30,19,7.9036,17,4,46.9429,30,19,10.6313,5.764,0.145,6.039,0.152,0.04
PTF12bro  ,SNII      ,0.0224,GAL.LINES ,2012br  ,12,24,17.0283,18,55,29.3448,12,24,17.0411,18,55,29.1976,0.233,0.161,0.109,0.075,0.03
PTF12bup  ,SNII      ,0.02343,SDSS      ,        ,13,56,14.5958,12,48,15.8263,13,56,14.6652,12,48,21.5651,5.828,0.26,2.847,0.127,0.02
PTF12bvh  ,SNII      ,0.0026,NED       ,2012aw  ,10,43,53.78,11,40,18.0246,10,43,57.7254,11,42,13.3726,129.088,0.179,7.178,0.01,0.02
PTF12bwq  ,SNIb      ,0.046944,NED       ,        ,13,46,54.4114,25,17,27.2573,13,46,54.6202,25,17,20.8579,6.998,0.116,6.659,0.11,0.01
PTF12cbo  ,SNII      ,0.049,MATCHING  ,        ,13,12,47.4892,31,53,16.5894,13,12,47.4976,31,53,17.507,0.924,0.189,0.915,0.187,0.01
PTF12cdc  ,SNII      ,0.07136,SDSS      ,        ,15,13,16.722,26,50,45.4963,15,13,16.1305,26,50,50.3617,9.292,0.178,13.057,0.25,0.04
PTF12cde  ,SNIbc     ,0.0126,GAL.LINES ,        ,13,58,58.3983,36,14,26.5052,13,58,59.1544,36,14,13.8635,15.604,0.272,4.154,0.072,0.01
PTF12cfu  ,SNIIn     ,0.0633,GAL.LINES ,        ,15,7,23.0417,43,6,29.1938,15,7,22.9549,43,6,29.4404,0.982,0.16,1.236,0.201,0.01
PTF12cgb  ,SNII      ,0.026265,NED       ,        ,16,21,44.4192,43,44,23.0136,16,21,43.9908,43,44,18.3386,6.589,0.176,3.596,0.096,0.01
PTF12cix  ,SNIIn     ,0.191,MATCHING  ,        ,12,45,9.7498,35,56,16.0688,12,45,9.7661,35,56,15.0864,1.002,0.3,3.291,0.985,0.01
PTF12cjy  ,SNIc      ,0.04389,SDSS      ,        ,14,34,27.2772,51,49,3.6124,14,34,27.7442,51,49,2.136,4.575,0.189,4.085,0.169,0.01
PTF12cli  ,SNII      ,0.02437,SDSS      ,        ,13,42,34.5133,35,1,16.3232,13,42,34.1926,35,1,13.2913,4.971,0.048,2.523,0.024,0.01
PTF12cod  ,SNII      ,0.01181,SDSS      ,2012cd  ,13,22,35.276,54,48,47.9459,13,22,32.4957,54,49,5.452,29.731,0.132,7.425,0.033,0.03
PTF12csy  ,SNIIn     ,0.0687,GAL.LINES ,        ,6,58,32.7551,17,15,43.8934,6,58,32.8002,17,15,41.769,2.221,0.106,3.014,0.144,0.06
PTF12cxj  ,SNIIn     ,0.03549,SDSS      ,        ,13,12,38.6267,46,29,5.0125,13,12,39.1266,46,29,12.2874,8.921,0.153,6.506,0.112,0.01
PTF12dam  ,SLSN-I    ,0.107,GAL.LINES ,        ,14,24,46.1902,46,13,48.8856,14,24,46.2119,46,13,48.653,0.324,0.282,0.655,0.57,0.01
PTF12dcp  ,SNIc      ,0.03093,SDSS      ,2012bw  ,16,12,56.1153,32,30,43.263,16,12,57.5883,32,30,44.7361,18.691,0.112,11.945,0.072,0.02
PTF12dke  ,SNII      ,0.06668,SDSS      ,        ,15,48,46.3683,56,31,18.6438,15,48,47.3299,56,31,27.8015,12.131,0.176,16.016,0.232,0.01
PTF12dtf  ,SNIc      ,0.0619,GAL.LINES ,        ,17,14,43.7561,45,18,18.8665,17,14,43.7302,45,18,18.778,0.287,0.189,0.354,0.233,0.03
PTF12eaw  ,SNIb      ,0.02843,SDSS      ,        ,14,35,17.7174,35,7,4.2492,14,35,18.3678,35,7,7.9255,8.787,0.106,5.177,0.062,0.01
PTF12eci  ,SNIc-BL   ,0.0875,GAL.LINES ,        ,10,9,57.8294,46,15,2.8699,10,9,57.9043,46,15,1.8169,1.308,0.18,2.212,0.304,0.01
PTF12eec  ,SNII      ,0.0863,GAL.LINES ,        ,13,17,46.3668,52,1,21.3391,13,17,46.2895,52,1,21.9677,0.951,0.208,1.588,0.347,0.01
PTF12efk  ,SNII      ,0.0931,GAL.LINES ,        ,16,24,43.879,31,51,37.2121,16,24,43.8839,31,51,37.579,0.372,0.134,0.665,0.24,0.02
PTF12eje  ,SNIIb     ,0.07839,SDSS      ,        ,15,27,58.9624,56,39,19.2103,15,27,58.629,56,39,17.6393,3.166,0.167,4.847,0.256,0.01
PTF12elh  ,SNIc      ,0.1163,GAL.LINES ,        ,21,51,11.9208,12,53,34.1207,21,51,11.9426,12,53,33.7103,0.52,0.11,1.13,0.239,0.08
PTF12emw  ,SNII      ,0.04013,SDSS      ,        ,13,6,31.9538,48,32,40.6792,13,6,31.548,48,32,38.2337,4.714,0.235,3.866,0.193,0.01
PTF12eog  ,SNII      ,0.03932,SDSS      ,2012ct  ,16,32,13.8961,38,39,24.6121,16,32,13.7601,38,39,20.6208,4.298,0.128,3.457,0.103,0.01
PTF12epg  ,SNIIn     ,0.3427,GAL.LINES ,        ,12,55,36.5796,35,37,36.151,12,55,36.566,35,37,36.0577,0.19,0.162,0.955,0.814,0.01
PTF12esl  ,SNII      ,0.062,MATCHING  ,        ,12,11,37.5695,20,7,0.5102,12,11,37.5443,20,6,59.9069,0.7,0.27,0.864,0.333,0.03
PTF12eur  ,SNII      ,0.032,MATCHING  ,        ,11,54,38.842,46,11,41.095,11,54,38.7279,46,11,42.0223,1.504,0.217,0.993,0.143,0.02
PTF12exc  ,SNII      ,0.0648,GAL.LINES ,        ,15,20,53.4289,36,1,6.6468,15,20,53.5671,36,1,3.0684,3.952,0.157,5.082,0.202,0.02
PTF12fes  ,SNIb      ,0.03566,SDSS      ,2012dp  ,16,0,35.1492,15,41,3.709,16,0,35.7622,15,41,8.2496,9.948,0.127,7.288,0.093,0.04
PTF12ffs  ,SNII      ,0.051,GAL.LINES ,        ,14,42,7.319,9,20,29.1437,14,42,7.2495,9,20,31.2796,2.371,0.36,2.439,0.37,0.02
PTF12fgw  ,SNIc      ,0.0553,GAL.LINES ,        ,15,53,27.0359,33,21,3.713,15,53,27.3523,33,21,1.9433,4.341,0.132,4.818,0.146,0.03
PTF12fhz  ,SNIIb     ,0.098,GAL.LINES ,        ,15,18,20.1281,10,56,43.4015,15,18,20.1034,10,56,45.2396,1.874,0.186,3.506,0.348,0.03
PTF12fip  ,SNII      ,0.03378,SDSS      ,        ,15,0,51.0328,9,20,25.4209,15,0,50.8713,9,20,28.3196,3.757,0.171,2.613,0.119,0.02
PTF12fkp  ,SNII      ,0.122,MATCHING  ,        ,14,46,54.852,10,31,26.3363,14,46,54.9087,10,31,29.3653,3.143,0.197,7.121,0.446,0.02
PTF12fo   ,SNII      ,0.02557,SDSS      ,2012D   ,12,58,37.1624,27,10,25.1224,12,58,37.278,27,10,35.7056,10.695,0.15,5.687,0.08,0.01
PTF12frn  ,SNIIn     ,0.1363,GAL.LINES ,        ,16,22,0.0958,32,9,38.3137,16,22,0.0257,32,9,38.984,1.114,0.256,2.774,0.638,0.02
PTF12ftc  ,SNII      ,0.0738,GAL.LINES ,        ,15,5,1.6966,20,5,54.595,15,5,1.7331,20,5,54.7382,0.533,0.27,0.772,0.391,0.03
PTF12fxj  ,SNIIb     ,0.0152,GAL.LINES ,        ,1,48,1.0184,35,42,32.2222,1,48,1.3392,35,42,29.5106,4.756,0.059,1.522,0.019,0.05
PTF12gcx  ,SNII      ,0.04498,SDSS      ,        ,15,44,17.3044,9,57,42.5448,15,44,17.0532,9,57,43.7072,3.888,0.278,3.553,0.254,0.04
PTF12gdy  ,SNIc-BL   ,0.1575,GAL.LINES ,        ,14,55,5.2575,14,15,56.461,14,55,5.1885,14,15,55.9217,1.139,0.224,3.201,0.629,0.03
PTF12ggi  ,SNII      ,0.019,MATCHING  ,        ,3,50,24.4219,69,25,23.3648,3,50,27.6732,69,25,34.5677,20.476,0.093,8.156,0.037,0.50
PTF12glz  ,SNIIn     ,0.08,GAL.LINES ,        ,15,54,53.0237,3,32,7.4972,15,54,52.8794,3,32,7.6571,2.166,0.136,3.378,0.212,0.13
PTF12gnn  ,SNII      ,0.0308,GAL.LINES ,        ,15,58,49.248,36,10,10.7886,15,58,49.2506,36,10,10.61,0.181,0.126,0.115,0.08,0.02
PTF12gnt  ,SNII      ,0.02911,NED       ,        ,17,27,47.3124,26,51,21.7199,17,27,47.1959,26,51,21.3977,1.592,0.104,0.96,0.063,0.04
PTF12gpn  ,SNIIb     ,0.02165,NED       ,        ,0,5,32.2839,-6,38,35.0257,0,5,32.904,-6,38,34.733,9.243,0.154,4.181,0.07,0.03
PTF12gps  ,SNIb      ,0.016265,NED       ,        ,2,37,49.7126,-11,0,30.0182,2,37,49.8005,-11,0,36.4082,6.52,0.099,2.23,0.034,0.02
PTF12grj  ,SNII      ,0.034,GAL.LINES ,        ,1,20,39.0029,4,46,23.732,1,20,39.0959,4,46,21.6224,2.527,0.224,1.769,0.157,0.02
PTF12grr  ,SNIc-BL   ,0.171,MATCHING  ,        ,16,25,14.6777,24,23,19.297,   ,   ,        ,    ,   ,        ,-99.0,-99.0,-99.0,-99.0,0.04
PTF12gty  ,SLSN-I    ,0.1766,GAL.LINES ,        ,16,1,15.2472,21,23,17.4484,16,1,15.2519,21,23,16.5926,0.858,0.104,2.647,0.321,0.06
PTF12gvr  ,SNIbc     ,0.0555,SDSS      ,        ,16,5,13.336,30,28,6.2335,16,5,13.0916,30,27,59.9249,7.055,0.172,7.856,0.192,0.03
PTF12gwu  ,SLSN-II   ,0.272,MATCHING  ,        ,15,2,32.8860,8,3,49.348,15,2,32.8760,8,3,49.188,0.221,0.336,0.948,1.442,0.03
PTF12gxj  ,SNII      ,0.075,GAL.LINES ,        ,15,34,59.439,5,48,32.0094,15,34,59.547,5,48,32.3784,1.653,0.173,2.431,0.254,0.04
PTF12gzk  ,SNIc      ,0.01377,SDSS      ,        ,22,12,41.5576,0,30,43.0834,22,12,41.5447,0,30,42.9098,0.259,0.103,0.075,0.03,0.04
PTF12hni  ,cSLSN-I   ,0.106,GAL.LINES ,        ,22,31,55.7619,-6,47,48.3414,22,31,55.6689,-6,47,48.0404,1.417,0.114,2.841,0.229,0.05
PTF12hno  ,SNII      ,0.019937,NED       ,        ,23,4,55.6551,-6,32,11.7269,23,4,54.6373,-6,32,23.1832,19.009,0.177,7.936,0.074,0.03
PTF12hsx  ,SNII      ,0.019,GAL.LINES ,        ,0,55,3.4181,42,19,51.483,0,55,3.3608,42,19,54.0149,2.61,0.095,1.04,0.038,0.08
PTF12hvv  ,SNIc      ,0.02934,SDSS      ,        ,21,45,46.3164,0,3,24.1675,21,45,46.4442,0,3,30.398,6.519,0.172,3.96,0.104,0.07
PTF12hxz  ,SNII      ,0.12151,SDSS      ,        ,2,17,54.6732,0,39,46.3072,2,17,54.4606,0,39,41.5562,5.721,0.275,12.917,0.621,0.04
PTF12iet  ,SNII      ,0.0957,GAL.LINES ,        ,22,16,40.2063,-1,8,24.1537,22,16,40.324,-1,8,24.7625,1.867,0.212,3.42,0.388,0.08
PTF12iif  ,SNII      ,0.024674,NED       ,        ,23,43,44.1878,-14,42,38.8289,23,43,44.7042,-14,42,50.8226,14.141,0.053,7.264,0.027,0.03
PTF12iqw  ,SNIIb     ,0.027316,NED       ,2012ey  ,2,24,50.5469,16,10,52.1414,2,24,51.2123,16,10,39.0864,16.196,0.204,9.181,0.116,0.19
PTF12izy  ,SNII      ,0.02077,SDSS      ,        ,2,32,39.6969,0,36,59.7708,2,32,39.2826,0,37,2.9705,6.99,0.271,3.037,0.118,0.03
PTF12jaa  ,SNIIb     ,0.023509,NED       ,        ,22,33,27.4073,0,44,25.1653,22,33,27.164,0,44,19.2934,6.914,0.229,3.389,0.112,0.08
